source_domain,lookalike_domain,same_ip_domain,screenshot,crypto_address,chain,discovery_method,source_domain_ip,lookalike_domain_ip,same_ip_domain_ip,inreach_checked,inreach_intel_available,inreach_intel_summary
h5.boostoex.vip,,gntxxt.rykx.dpdns.org,,,,ip_based_no_crypto,172.67.156.235,,172.67.156.235,N/A,No,
mockoex.top,,comprarengajamento.com,,,,ip_based_no_crypto,172.67.137.246,,172.67.137.246,N/A,No,
dkminingrevolut.io,,www.linkbettertech.co.za.lnpbrand.co.za,,,,ip_based_no_crypto,102.218.215.114,,102.218.215.114,N/A,No,
m.bit-node.sbs,,au.coreone.uk,,,,ip_based_no_crypto,104.21.28.161,,104.21.28.161,N/A,No,
ertredz.org,,gameviorgacor.com,,,,ip_based_no_crypto,172.67.155.180,,172.67.155.180,N/A,No,
web.barrickm.net,,fishmarket-tlv.co.il,,,,ip_based_no_crypto,172.67.130.15,,172.67.130.15,N/A,No,
shengyi-savings-1.com,,847076.cc,,,,ip_based_no_crypto,104.21.7.220,,104.21.7.220,N/A,No,
uniswap-dex-jp.com,,app.greenpowervip.com,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
electraxchange.com,,app.greenpowervip.com,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
europeoex.com,,app.greenpowervip.com,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
web.barrickm.com,,app.greenpowervip.com,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
bitptions.com,,bigwingamble.quest,,,,ip_based_no_crypto,172.67.178.150,,172.67.178.150,N/A,No,
myelitetradesolutions.com,,cyclora.store.onskrediet-voorallen.com,,,,ip_based_no_crypto,66.45.23.60,,66.45.23.60,N/A,No,
dex-coincheckco-jp.com,,kingjrmantap.store,,,,ip_based_no_crypto,104.21.37.161,,104.21.37.161,N/A,No,
goldstandardfx.com,,unusa-sso.site,,,,ip_based_no_crypto,84.32.84.32,,84.32.84.32,N/A,No,
pc.neexltdd.com,,martinaokdr638197.ourcodeblog.com,,,,ip_based_no_crypto,172.67.178.77,,172.67.178.77,N/A,No,
login.simplertrade.live,,www.wildcard.scitiabank.ca,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
oc.simplertrade.live,,www.wildcard.scitiabank.ca,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
broker.simplertrade.live,,www.wildcard.scitiabank.ca,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
optionscapitaltrade.com,,www.coinbase.ceo,,,,ip_based_no_crypto,162.246.16.124,,162.246.16.124,N/A,No,
dkminingrevolut.io,,h.royallincoln.com,,bc1qaa76w2m3uwq28fud6eh30jn8l62gj0t9lxguga,btc,ip_based,102.218.215.114,,102.218.215.114,Yes,Yes,Platforms: Website:h.royallincoln.com
uniswap-dex-jp.com,,admissions.insight.edu.in,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
electraxchange.com,,admissions.insight.edu.in,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
europeoex.com,,admissions.insight.edu.in,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
web.barrickm.com,,admissions.insight.edu.in,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
dex-coincheck.jp,,gdqai.com,,,,ip_based_no_crypto,172.67.183.80,,172.67.183.80,N/A,No,
republicantrading.com,,www.artisticwrap.com,,,,ip_based_no_crypto,15.197.225.128,,15.197.225.128,N/A,No,
mail.ultradigitalhub.com,,saintmichaelhoodie.com,,,,ip_based_no_crypto,91.230.49.19,,91.230.49.19,N/A,No,
barrickm.net,,offici.site,,,,ip_based_no_crypto,104.21.3.22,,104.21.3.22,N/A,No,
barrickm.com,,pencarireferaljanganmarah3.pages.dev,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.bet268.life,,pencarireferaljanganmarah3.pages.dev,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
premiummarketstrategies.com,,www.admin.jonezfxearnings.com,,,,ip_based_no_crypto,162.213.248.221,,162.213.248.221,N/A,No,
aamarketsltd.com.prefixtradings.com,,webmail.lotusbanking.com,,,,ip_based_no_crypto,146.103.45.1,,146.103.45.1,N/A,No,
pc.okjsvip.cc,,leafbio.com,,,,ip_based_no_crypto,172.67.196.165,,172.67.196.165,N/A,No,
cryogen.life,,eukarya.mx,,,,ip_based_no_crypto,67.23.254.53,,67.23.254.53,N/A,No,
dex-bitget.jp,,kvafuz4yx30.buzz,,,,ip_based_no_crypto,104.21.72.166,,104.21.72.166,N/A,No,
rtrxafzv.net,,patanisha.com,,,,ip_based_no_crypto,172.67.132.218,,172.67.132.218,N/A,No,
mintfxtradex.com.fedcargoexpressdelivery.com,,foxtincourierservices.com,,,,ip_based_no_crypto,54.38.153.209,,54.38.153.209,N/A,No,
slushpoolhub.live,,chinesesafelite.com,,,,ip_based_no_crypto,194.61.31.230,,194.61.31.230,N/A,No,
myelitetradesolutions.com,,crestnetx.com,,0x0b29eeb2f5b397f7bdfa03f50f2619deb88546f6,eth,ip_based,66.45.23.60,,66.45.23.60,Yes,Yes,Platforms: Website:crestnetx.com
myelitetradesolutions.com,,crestnetx.com,,TRd6DhQP1SvwjCoohLnPodVT7WAQj44EPV,tron,ip_based,66.45.23.60,,66.45.23.60,Yes,Yes,Platforms: Website:crestnetx.com
myelitetradesolutions.com,,crestnetx.com,,bc1q8uz8atmzhvfy84sxe6am6rcw5tf4tc9egrpasz,btc,ip_based,66.45.23.60,,66.45.23.60,Yes,Yes,Platforms: Website:crestnetx.com
topbitfirmbkup.com,,www.won75.dnudigital.com,,,,ip_based_no_crypto,162.0.215.192,,162.0.215.192,N/A,No,
pc.neexltdd.com,,laytnbusl338583.ourcodeblog.com,,,,ip_based_no_crypto,172.67.178.77,,172.67.178.77,N/A,No,
bitvotarbe.com,,shojocrush.com,,,,ip_based_no_crypto,172.67.217.97,,172.67.217.97,N/A,No,
fxsfc.cc,,d1.1du4.com,,,,ip_based_no_crypto,104.21.48.123,,104.21.48.123,N/A,No,
barrickm.com,,laxmiei.in,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.bet268.life,,laxmiei.in,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
login.simplertrade.live,,m.harimauputihh.com,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
oc.simplertrade.live,,m.harimauputihh.com,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
broker.simplertrade.live,,m.harimauputihh.com,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
service1-beonline.net,,lvoslot.love,,,,ip_based_no_crypto,172.67.185.182,,172.67.185.182,N/A,No,
baiahpcex.com,,tr-holiganbetampl.com,,,,ip_based_no_crypto,104.21.16.1,,104.21.16.1,N/A,No,
dexcompany.jp,,tr-holiganbetampl.com,,,,ip_based_no_crypto,104.21.16.1,,104.21.16.1,N/A,No,
wallitiq.pro,,puneksocks.pro,,,,ip_based_no_crypto,162.254.39.135,,162.254.39.135,N/A,No,
rcofinance.pro,,puneksocks.pro,,,,ip_based_no_crypto,162.254.39.135,,162.254.39.135,N/A,No,
goldstandardfx.com,,jaguarlandroversevenoaks.co.uk,,,,ip_based_no_crypto,84.32.84.32,,84.32.84.32,N/A,No,
finpulsemargin.site,,vaultixmetric.com,,,,ip_based_no_crypto,163.61.188.2,,163.61.188.2,N/A,No,
service1-beonline.net,,lojacristorei.com,,,,ip_based_no_crypto,172.67.185.182,,172.67.185.182,N/A,No,
uniswap-dex-jp.com,,playjackpot-portal.xyz,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
electraxchange.com,,playjackpot-portal.xyz,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
europeoex.com,,playjackpot-portal.xyz,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
web.barrickm.com,,playjackpot-portal.xyz,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
dp-wurld.com,,new.bomadesignandbuild.com,,,,ip_based_no_crypto,198.251.88.32,,198.251.88.32,N/A,No,
barrickm.com,,petalshopmusic.com,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.bet268.life,,petalshopmusic.com,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
premiummarketstrategies.com,,potentbk.com,,,,ip_based_no_crypto,162.213.248.221,,162.213.248.221,N/A,No,
coin.speedinstantminers.com,,onegroup-ks.com,,,,ip_based_no_crypto,198.251.88.162,,198.251.88.162,N/A,No,
investfx.speedinstantminers.com,,onegroup-ks.com,,,,ip_based_no_crypto,198.251.88.162,,198.251.88.162,N/A,No,
topbitfirmbkup.com,,uselectronicsrecycling.com,,,,ip_based_no_crypto,162.0.215.192,,162.0.215.192,N/A,No,
pc.starxmarketas.cc,,foleybridge.solutions,,,,ip_based_no_crypto,172.67.153.124,,172.67.153.124,N/A,No,
baiahpcex.com,,beafb.top,,,,ip_based_no_crypto,104.21.16.1,,104.21.16.1,N/A,No,
dexcompany.jp,,beafb.top,,,,ip_based_no_crypto,104.21.16.1,,104.21.16.1,N/A,No,
frostoptionpro.com,,smtp.cocsupport.org,,,,ip_based_no_crypto,67.217.58.79,,67.217.58.79,N/A,No,
barrickm.net,,pet-docs.avoid.sh,,,,ip_based_no_crypto,104.21.3.22,,104.21.3.22,N/A,No,
dp-wurld.com,,comap-control.icu,,,,ip_based_no_crypto,198.251.88.32,,198.251.88.32,N/A,No,
app.bitvantagehub.com,,hollister-outlet.us,,,,ip_based_no_crypto,172.67.213.182,,172.67.213.182,N/A,No,
bitvantagehub.com,,hollister-outlet.us,,,,ip_based_no_crypto,172.67.213.182,,172.67.213.182,N/A,No,
pc.xtpbtcltd.cc,,bitva.xyz,,,,ip_based_no_crypto,172.67.142.219,,172.67.142.219,N/A,No,
starttradeoption.com,,delightsphereint.com,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
opexlighttrade.com,,delightsphereint.com,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
topbitfirmbkup.com,,chereverie.art,,,,ip_based_no_crypto,162.0.215.192,,162.0.215.192,N/A,No,
smartanalysis.live,,naird.tech,,,,ip_based_no_crypto,194.36.184.77,,194.36.184.77,N/A,No,
cruxatlanticexchange.trade,,globaloiltrades.site,,,,ip_based_no_crypto,209.222.98.191,,209.222.98.191,N/A,No,
web.baiahpcex.com,,sophiawalker.ink,,,,ip_based_no_crypto,104.21.48.1,,104.21.48.1,N/A,No,
boostoex.cc,,sophiawalker.ink,,,,ip_based_no_crypto,104.21.48.1,,104.21.48.1,N/A,No,
gamegeartech.com,,ftp.sgcreative.africa,,,,ip_based_no_crypto,41.222.34.11,,41.222.34.11,N/A,No,
barrickm.com,,reflectivedesire.com,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.bet268.life,,reflectivedesire.com,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.betgin.icu,,aaaplusedu.com,,,,ip_based_no_crypto,172.67.150.201,,172.67.150.201,N/A,No,
pc.okjsvip.cc,,bookmark.shaakashee.me,,,,ip_based_no_crypto,172.67.196.165,,172.67.196.165,N/A,No,
pc.neexltdd.com,,mayaiits558468.ourcodeblog.com,,,,ip_based_no_crypto,172.67.178.77,,172.67.178.77,N/A,No,
login.simplertrade.live,,cpanel.push3media.digital,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
oc.simplertrade.live,,cpanel.push3media.digital,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
broker.simplertrade.live,,cpanel.push3media.digital,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
gokye.xyz,,tlg.com.au,,,,ip_based_no_crypto,104.21.64.1,,104.21.64.1,N/A,No,
barrickm.net,,pisduealhere.cyou,,,,ip_based_no_crypto,104.21.3.22,,104.21.3.22,N/A,No,
bitcxkpj.com,,skrxodir.joy-link.top,,,,ip_based_no_crypto,172.67.162.45,,172.67.162.45,N/A,No,
aamarketsltd.com.prefixtradings.com,,mazing.uk.com,,,,ip_based_no_crypto,146.103.45.1,,146.103.45.1,N/A,No,
btc.legalfxminers.com,,online.firsttombstone.com,,,,ip_based_no_crypto,173.224.122.64,,173.224.122.64,N/A,No,
astercryptos.com,,lovely.noraso.ru.com,,,,ip_based_no_crypto,172.67.128.247,,172.67.128.247,N/A,No,
usdtmixers.top,,mixers.to,,,,ip_based_no_crypto,176.97.124.200,,176.97.124.200,N/A,No,
boostoex.vip,,w9.parasytemanga.com,,,,ip_based_no_crypto,104.21.8.73,,104.21.8.73,N/A,No,
bitnet-dex.net,,yanzige.com,,,,ip_based_no_crypto,172.67.170.66,,172.67.170.66,N/A,No,
pc.starxmarketas.cc,,dubai1688x.org,,,,ip_based_no_crypto,172.67.153.124,,172.67.153.124,N/A,No,
boostoex.vip,,gway3.wonderspay.com,,,,ip_based_no_crypto,104.21.8.73,,104.21.8.73,N/A,No,
cwm-exs.com,,dbank-app.xyz,,,,ip_based_no_crypto,15.197.240.20,,15.197.240.20,N/A,No,
barrickm.com,,b1ue1001h-b00s-br.today,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.bet268.life,,b1ue1001h-b00s-br.today,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
starttradeoption.com,,zerafdesigns.webmaster.et,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
opexlighttrade.com,,zerafdesigns.webmaster.et,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
pc.okjsvip.cc,,bethlehemtradingpost.com,,,,ip_based_no_crypto,172.67.196.165,,172.67.196.165,N/A,No,
mintfxtradex.com.fedcargoexpressdelivery.com,,consumerplatinumcredits.com,,,,ip_based_no_crypto,54.38.153.209,,54.38.153.209,N/A,No,
dp-wurld.com,,www.latentengineers.co.ke,,,,ip_based_no_crypto,198.251.88.32,,198.251.88.32,N/A,No,
astercryptos.com,,officialcup.site,,,,ip_based_no_crypto,172.67.128.247,,172.67.128.247,N/A,No,
web.baiahpcex.com,,cavernicoles.fr,,,,ip_based_no_crypto,104.21.48.1,,104.21.48.1,N/A,No,
boostoex.cc,,cavernicoles.fr,,,,ip_based_no_crypto,104.21.48.1,,104.21.48.1,N/A,No,
finpulsemargin.site,,www.stanlingbridgebank.com,,,,ip_based_no_crypto,163.61.188.2,,163.61.188.2,N/A,No,
bitvotarbe.com,,sa-ema.com,,,,ip_based_no_crypto,172.67.217.97,,172.67.217.97,N/A,No,
optionscapitaltrade.com,,itnhereno8iy.site,,,,ip_based_no_crypto,162.246.16.124,,162.246.16.124,N/A,No,
m.web3io.life,,www.repacklab.com,,,,ip_based_no_crypto,104.21.93.225,,104.21.93.225,N/A,No,
gokye.xyz,,canadaresidentguide.org,,,,ip_based_no_crypto,104.21.64.1,,104.21.64.1,N/A,No,
frostoptionpro.com,,marketxbt.org,,,,ip_based_no_crypto,67.217.58.79,,67.217.58.79,N/A,No,
yieclkvn2m.bond,,www.serieshdpormega.xyz,,,,ip_based_no_crypto,172.67.132.19,,172.67.132.19,N/A,No,
dkminingrevolut.io,,parcelinternationalglobal.com,,,,ip_based_no_crypto,102.218.215.114,,102.218.215.114,N/A,No,
uniswap-dex-jp.com,,crash.promo,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
electraxchange.com,,crash.promo,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
europeoex.com,,crash.promo,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
web.barrickm.com,,crash.promo,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
premiummarketstrategies.com,,www.invest.atlas-finextrades.com,,,,ip_based_no_crypto,162.213.248.221,,162.213.248.221,N/A,No,
mail.ultradigitalhub.com,,test.evergreenworldgroup.com,,,,ip_based_no_crypto,91.230.49.19,,91.230.49.19,N/A,No,
goldstandardfx.com,,binance-secure.pro,,,,ip_based_no_crypto,84.32.84.32,,84.32.84.32,N/A,No,
trophfirms.com.globaltholdings.com,,www.theholycrosshospitals.com.coinaimstrading.com,,,,ip_based_no_crypto,51.195.65.154,,51.195.65.154,N/A,No,
topbitfirm.com,,www.theholycrosshospitals.com.coinaimstrading.com,,,,ip_based_no_crypto,51.195.65.154,,51.195.65.154,N/A,No,
mail.ultradigitalhub.com,,transatlanticship.cc,,,,ip_based_no_crypto,91.230.49.19,,91.230.49.19,N/A,No,
m.betgin.click,,ytzx168.com,,,,ip_based_no_crypto,172.67.211.63,,172.67.211.63,N/A,No,
barrickm.com,,old.gkalliance.com.ua,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.bet268.life,,old.gkalliance.com.ua,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
republicantrading.com,,asmrpillowspeaker.com,,,,ip_based_no_crypto,15.197.225.128,,15.197.225.128,N/A,No,
pc.starxmarketas.cc,,carl.navigatemaze.com,,,,ip_based_no_crypto,172.67.153.124,,172.67.153.124,N/A,No,
starttradeoption.com,,www.tech.ascensionmasters.org,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
opexlighttrade.com,,www.tech.ascensionmasters.org,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
premiummarketstrategies.com,,www.app.primepremiummarket.com,,,,ip_based_no_crypto,162.213.248.221,,162.213.248.221,N/A,No,
coinagecapmanagement.com,,khm.flarum.cloud,,,,ip_based_no_crypto,172.67.185.234,,172.67.185.234,N/A,No,
dex-tokenpocket.jp,,mygouvservsupp.com,,,,ip_based_no_crypto,172.67.180.106,,172.67.180.106,N/A,No,
uniswap-dex-jp.com,,autokarina.be,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
electraxchange.com,,autokarina.be,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
europeoex.com,,autokarina.be,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
web.barrickm.com,,autokarina.be,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
bitmarkrt.com,,skywalk.carlwong-kf.workers.dev,,,,ip_based_no_crypto,104.21.82.143,,104.21.82.143,N/A,No,
dex-defigroup.com,,aulagaminggear.shop,,,,ip_based_no_crypto,104.21.45.245,,104.21.45.245,N/A,No,
starttradeoption.com,,m.nicholasdosumu.com,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
opexlighttrade.com,,m.nicholasdosumu.com,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
uniswap-dex-jp.com,,ayopromo21.pages.dev,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
electraxchange.com,,ayopromo21.pages.dev,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
europeoex.com,,ayopromo21.pages.dev,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
web.barrickm.com,,ayopromo21.pages.dev,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
usdtmixers.top,,qrcode-generator.to,,,,ip_based_no_crypto,176.97.124.200,,176.97.124.200,N/A,No,
bitnet-dex.net,,habibi-pet.tn,,,,ip_based_no_crypto,172.67.170.66,,172.67.170.66,N/A,No,
aamarketsltd.com.prefixtradings.com,,autodiscover.ezboxdelivery.com,,,,ip_based_no_crypto,146.103.45.1,,146.103.45.1,N/A,No,
gokye.xyz,,fashfit.flapsapps.net,,,,ip_based_no_crypto,104.21.64.1,,104.21.64.1,N/A,No,
netradepipspro.com.realadvantageworld.com,,deluxlinkdelivery.com,,,,ip_based_no_crypto,217.197.98.50,,217.197.98.50,N/A,No,
netradepipspro.com,,deluxlinkdelivery.com,,,,ip_based_no_crypto,217.197.98.50,,217.197.98.50,N/A,No,
coin.speedinstantminers.com,,admindept.org,,,,ip_based_no_crypto,198.251.88.162,,198.251.88.162,N/A,No,
investfx.speedinstantminers.com,,admindept.org,,,,ip_based_no_crypto,198.251.88.162,,198.251.88.162,N/A,No,
pc.axeltradzh.com,,fu-p6pwkgig.nl,,,,ip_based_no_crypto,172.67.195.46,,172.67.195.46,N/A,No,
gokye.xyz,,seven-dreams.net,,,,ip_based_no_crypto,104.21.64.1,,104.21.64.1,N/A,No,
mintfxtradex.com.fedcargoexpressdelivery.com,,demindustrail.com,,,,ip_based_no_crypto,54.38.153.209,,54.38.153.209,N/A,No,
boostoex.vip,,amg208inhibitor.com,,,,ip_based_no_crypto,104.21.8.73,,104.21.8.73,N/A,No,
app.bitvantagehub.com,,playforprestige.com,,,,ip_based_no_crypto,172.67.213.182,,172.67.213.182,N/A,No,
bitvantagehub.com,,playforprestige.com,,,,ip_based_no_crypto,172.67.213.182,,172.67.213.182,N/A,No,
goldstandardfx.com,,solvr.consulting,,,,ip_based_no_crypto,84.32.84.32,,84.32.84.32,N/A,No,
btc.legalfxminers.com,,sonic1pay.xyz,,,,ip_based_no_crypto,173.224.122.64,,173.224.122.64,N/A,No,
aamarketsltd.com.prefixtradings.com,,cpanel.massafetydepartmentsg.com,,,,ip_based_no_crypto,146.103.45.1,,146.103.45.1,N/A,No,
m.bit-gin.blog,,amazon3332.com,,,,ip_based_no_crypto,104.21.14.199,,104.21.14.199,N/A,No,
uniswap-dex-jp.com,,6q8zr.tiuuymi.es,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
electraxchange.com,,6q8zr.tiuuymi.es,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
europeoex.com,,6q8zr.tiuuymi.es,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
web.barrickm.com,,6q8zr.tiuuymi.es,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
trophfirms.com.globaltholdings.com,,libertyfinc.com,,,,ip_based_no_crypto,51.195.65.154,,51.195.65.154,N/A,No,
topbitfirm.com,,libertyfinc.com,,,,ip_based_no_crypto,51.195.65.154,,51.195.65.154,N/A,No,
app.bitvantagehub.com,,zipzoop.kr,,,,ip_based_no_crypto,172.67.213.182,,172.67.213.182,N/A,No,
bitvantagehub.com,,zipzoop.kr,,,,ip_based_no_crypto,172.67.213.182,,172.67.213.182,N/A,No,
uniswap-dex-jp.com,,hz.byte6969.cc,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
electraxchange.com,,hz.byte6969.cc,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
europeoex.com,,hz.byte6969.cc,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
web.barrickm.com,,hz.byte6969.cc,,,,ip_based_no_crypto,104.21.112.1,,104.21.112.1,N/A,No,
mail.ultradigitalhub.com,,webmail.trustwalletcustomersservice.com,,,,ip_based_no_crypto,91.230.49.19,,91.230.49.19,N/A,No,
trophfirms.com.globaltholdings.com,,unioncrestfinancial.com.libertyfinc.com,,,,ip_based_no_crypto,51.195.65.154,,51.195.65.154,N/A,No,
topbitfirm.com,,unioncrestfinancial.com.libertyfinc.com,,,,ip_based_no_crypto,51.195.65.154,,51.195.65.154,N/A,No,
netradepipspro.com.realadvantageworld.com,,euroriskcar.com,,,,ip_based_no_crypto,217.197.98.50,,217.197.98.50,N/A,No,
netradepipspro.com,,euroriskcar.com,,,,ip_based_no_crypto,217.197.98.50,,217.197.98.50,N/A,No,
web.baiahpcex.com,,jubi.ai,,,,ip_based_no_crypto,104.21.48.1,,104.21.48.1,N/A,No,
boostoex.cc,,jubi.ai,,,,ip_based_no_crypto,104.21.48.1,,104.21.48.1,N/A,No,
barrickm.com,,jaq.theshanahans.com.au,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.bet268.life,,jaq.theshanahans.com.au,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
profit.maxelitefx.com,,mentorchambers.com.ng.copel.ng,,,,ip_based_no_crypto,148.72.152.29,,148.72.152.29,N/A,No,
dkminingrevolut.io,,lapassagere-nantes.fr.insurtechexpose.com,,,,ip_based_no_crypto,102.218.215.114,,102.218.215.114,N/A,No,
goldstandardfx.com,,strategytactix.com,,,,ip_based_no_crypto,84.32.84.32,,84.32.84.32,N/A,No,
shengyi-savings-2.top,,alphaservice.se,,,,ip_based_no_crypto,104.21.88.192,,104.21.88.192,N/A,No,
iqrypt.com,,ethflyergkc.com,,,,ip_based_no_crypto,154.203.165.86,,154.203.165.86,N/A,No,
hntgdc.com,,ethflyergkc.com,,,,ip_based_no_crypto,154.203.165.86,,154.203.165.86,N/A,No,
xjsysy.com,,ethflyergkc.com,,,,ip_based_no_crypto,154.203.165.86,,154.203.165.86,N/A,No,
shengyi-savings-1.com,,kubeto.store,,,,ip_based_no_crypto,104.21.7.220,,104.21.7.220,N/A,No,
fundrisetrades.com,,www.appbetgaranti.com,,,,ip_based_no_crypto,198.54.116.86,,198.54.116.86,N/A,No,
coin.speedinstantminers.com,,firstinterbk.com,,,,ip_based_no_crypto,198.251.88.162,,198.251.88.162,N/A,No,
investfx.speedinstantminers.com,,firstinterbk.com,,,,ip_based_no_crypto,198.251.88.162,,198.251.88.162,N/A,No,
myelitetradesolutions.com,,bitvest.space,,,,ip_based_no_crypto,66.45.23.60,,66.45.23.60,N/A,No,
icapitalsfx.org,,cryptoprimedigital.live,,,,ip_based_no_crypto,198.23.190.194,,198.23.190.194,N/A,No,
login.simplertrade.live,,cpanel.arema.digital,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
oc.simplertrade.live,,cpanel.arema.digital,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
broker.simplertrade.live,,cpanel.arema.digital,,,,ip_based_no_crypto,199.59.243.228,,199.59.243.228,N/A,No,
barrickm.com,,secured-vdo.kay0.io,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
m.bet268.life,,secured-vdo.kay0.io,,,,ip_based_no_crypto,104.21.80.1,,104.21.80.1,N/A,No,
bitnet-dex.net,,abc8vip11.top,,,,ip_based_no_crypto,172.67.170.66,,172.67.170.66,N/A,No,
pc.axeltradzh.com,,www.jimfrenchproductions.com,,,,ip_based_no_crypto,172.67.195.46,,172.67.195.46,N/A,No,
mintfxtradex.com.fedcargoexpressdelivery.com,,bofmlondon.com,,,,ip_based_no_crypto,54.38.153.209,,54.38.153.209,N/A,No,
pc.starxmarketas.cc,,yabuyabug.buzz,,,,ip_based_no_crypto,172.67.153.124,,172.67.153.124,N/A,No,
starttradeoption.com,,tanexpdelivery.com,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
opexlighttrade.com,,tanexpdelivery.com,,,,ip_based_no_crypto,198.251.84.141,,198.251.84.141,N/A,No,
baiahpcex.com,,cotacao.desoft7.com.br,,,,ip_based_no_crypto,104.21.16.1,,104.21.16.1,N/A,No,
dexcompany.jp,,cotacao.desoft7.com.br,,,,ip_based_no_crypto,104.21.16.1,,104.21.16.1,N/A,No,
dp-wurld.com,,nirwanaindonesia.icu,,,,ip_based_no_crypto,198.251.88.32,,198.251.88.32,N/A,No,
service1-beonline.net,,www.boltksgames.us,,,,ip_based_no_crypto,172.67.185.182,,172.67.185.182,N/A,No,
